year,climate_change,ocean_acidification,ozone_depletion,atmospheric_aerosol,biogeochimical_phosphore,biogeochimical_nitrogen,blue_water,green_water,land_use,genetic_diversity,fonctional_diversity,novel_entities
2014.0,397.76,2.9301866615384617,285.5,0.07360693641618496,14.607142857142858,222.5,18.2,15.8,60.642857142857146,94.84971098265896,28.694096601073344,40.21739130434783
2015.0,399.865,2.915721476923077,286.0,0.07387283236994219,15.428571428571429,225.0,18.2,15.8,60.57142857142857,95.42196531791907,28.890876565295166,41.30434782608695
2016.0,402.58500000000004,2.9012562923076923,286.5,0.07413872832369942,16.25,227.5,18.2,15.8,60.5,95.99421965317919,29.08765652951699,42.391304347826086
2017.0,405.685,2.8867911076923076,287.0,0.07440462427745664,17.07142857142857,230.0,18.2,15.8,60.42857142857143,96.5664739884393,29.284436493738816,43.47826086956522
2018.0,407.77,2.872325923076923,287.5,0.07467052023121387,17.892857142857142,232.5,18.2,15.8,60.357142857142854,97.13872832369943,29.48121645796064,44.565217391304344
2019.0,410.34000000000003,2.857860738461538,288.0,0.0749364161849711,18.714285714285715,235.0,18.2,15.8,60.285714285714285,97.71098265895954,29.677996422182463,45.65217391304348
2020.0,413.005,2.843395553846154,288.5,0.07520231213872833,19.535714285714285,237.5,18.2,15.8,60.214285714285715,98.28323699421965,29.87477638640429,46.73913043478261
2021.0,415.095,2.8289303692307692,289.0,0.07546820809248556,20.357142857142858,240.0,18.2,15.8,60.142857142857146,98.85549132947976,29.87477638640429,47.826086956521735
2022.0,417.635,2.8144651846153845,289.5,0.07573410404624277,21.17857142857143,215.0,18.2,15.8,60.07142857142857,99.42774566473989,29.87477638640429,48.91304347826087
2023.0,419.475,2.8,290.0,0.076,22.0,190.0,18.2,15.8,60.0,100.0,29.87477638640429,50.0
